No.,NAME,ENTROPY,AMW,GD,nTA,nBM,SCBO,RBN,RBF,nDB,nTB,nCsp3,ZM1,ZM1V,HNar,Xt,BLI,PJI2,AECC,CENT,S3K,PW2,PW3,PW4,PW5,MAXDN,MAXDP,DELS,Psi_i_A,Psi_i_0d,BAC,MPC03,MPC06,MPC07,MPC08,MPC10,piPC02,piPC03,piPC04,PCR,X4,X2A,X3A,X4A,X5A,X3v,X5v,X0Av,X2Av,X3Av,X4Av,IDDE,IVDE,Ges,rGes,Vindex,Yindex,IC1,IC2,IC4,TIC1,TIC3,SIC1,SIC2,CIC4,CIC5,SpPosA_A,VE1sign_A,EE_L,AVS_X,ChiA_X,SpPosA_X,VE2sign_X,Chi_Dz(Z),J_Dz(Z),AVS_B(m),ChiA_B(m),SpPosA_B(m),SpMax_B(m),SpMAD_B(m),ChiA_B(s),SpMax_B(s),SpDiam_B(s),EE_B(s),SM2_B(s),ATS5m,ATS3e,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,GATS2m,GATS2s,GATS6s,GATS7s,GATS8s,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,JGI2,JGI3,JGI9,JGI10,SpMax6_Bh(m),SpMax7_Bh(m),SpMax8_Bh(m),SpMax8_Bh(e),SpMax2_Bh(s),SpMin3_Bh(e),SpMin5_Bh(e),SpMin6_Bh(e),SpMin7_Bh(p),SpMin2_Bh(s),SpMin3_Bh(s),SpMin4_Bh(s),SpMin5_Bh(s),SpMin6_Bh(s),P_VSA_LogP_1,P_VSA_LogP_2,P_VSA_LogP_3,P_VSA_LogP_5,P_VSA_MR_5,P_VSA_MR_6,P_VSA_MR_7,P_VSA_m_2,P_VSA_s_3,P_VSA_s_4,P_VSA_s_5,P_VSA_ppp_con,P_VSA_ppp_ter,Eta_betaP,Eta_L_A,Eta_sh_y,Eta_sh_x,SpMaxA_EA,SpMax_EA(ed),SpMaxA_EA(ed),SpMaxA_EA(bo),SpMAD_EA(bo),SpMax_EA(dm),SpMax_AEA(dm),Chi0_EA(dm),Chi1_EA(dm),SM07_EA,SM03_EA(dm),SM04_EA(dm),SM04_AEA(bo),SM10_AEA(bo),SM11_AEA(bo),SM12_AEA(bo),SM13_AEA(bo),SM14_AEA(bo),SM15_AEA(bo),SM02_AEA(dm),SM03_AEA(dm),SM06_AEA(dm),SM07_AEA(dm),SM09_AEA(dm),Eig02_EA(dm),Eig03_EA(dm),Eig04_EA(dm),Eig05_EA(dm),Eig06_EA(dm),Eig07_EA(dm),Eig05_AEA(ed),Eig06_AEA(ed),Eig07_AEA(ed),Eig02_AEA(bo),Eig04_AEA(bo),Eig05_AEA(bo),Eig06_AEA(bo),Eig08_AEA(bo),Eig09_AEA(bo),Eig10_AEA(bo),nCt,nR=Cp,nR#CH/X,H-047,B02[C-C],B03[C-C],B04[C-C],PDI,DLS_01,DLS_02,DLS_03,DLS_04,DLS_05,DLS_cons,LLS_01
61,CC(C)=CC=C,374,5.135,0.333333333,3,2,7,1,0.066666667,2,0,2,20,40,1.384615385,0.634373395,1.218154055,1,3.333333333,16,4.883660842,0.502777778,0.201659452,0.077922078,0,0.37037037,0.524444444,1.222222222,2.111111111,0.068663268,14,1.386294361,0,0,0,0,2.302585093,2.197224577,2.197224577,1.185218806,0.577350269,0.436504397,0.288675135,0.288675135,0,0.451184464,0,0.726967887,0.295943839,0.150394821,0.11785113,1.918295834,1.459147917,5,0.833333333,0.882136532,2.63600477,2.280639062,2.655639062,2.530639062,36.490225,44.490225,0.570159766,0.663909766,1.469360938,2.219360938,0.512947256,0.366313324,4.586448565,0.92335187,0.996434233,0.293960436,0.06682679,0.681006523,3.405032613,3.046142375,0.30359701,1.307632449,3.321734277,1.282466665,0.229223897,4.415253661,4.832180598,4.986419759,3.788806105,0.633098225,3.161812726,4.965331597,5.666783334,6.250070833,6.951439236,5.972248611,2.083354167,0,0.022222222,-0.466666667,0.12183908,-0.4,0.6,0,0,-0.294109527,0.111101307,-0.359472799,0.25760482,-0.686273472,1,0.674033557,0,0,0,0.444444444,0.25,0,0,0,0,0,0.088888889,0.083333333,0,0,0.38666464,0.0831,0.0831,0.9408,4.256592419,0.933846257,0,0,0,0.482093751,0.469096288,0,0,0,17.65040852,15.76692,18.95249495,3.185574951,17.65040852,18.95249495,18.95249495,55.55539842,3.185574951,36.60290347,0,37.90498989,33.41732852,3,0.237112927,0.166666667,0,0.442863949,5.117946581,1.023589316,0.588544119,1.707422989,0.68,2.607071763,3.282849176,3.550314062,5.416100402,0,0.35601399,5.420534999,1,-0.539188873,-1,-1.675130871,0,0,0,0,0,0,0,0,0,0,-0.68,0,0,0.224287144,0,0,2.539188873,0,-0.214319743,0,0,0,0,0,1,0,4,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
62,C/C=C/C(C)=C,365,5.135,0.333333333,3,2,7,1,0.066666667,2,0,2,20,40,1.384615385,0.634373395,1.231747277,1,3.333333333,16,4.883660842,0.502777778,0.201659452,0.077922078,0,0.55787037,0.658055556,1.316111111,2.111111111,0.068663268,14,1.386294361,0,0,0,0,2.302585093,2.197224577,1.945910149,1.168187745,0.577350269,0.436504397,0.288675135,0.288675135,0,0.451184464,0,0.726967887,0.269270534,0.150394821,0.142258898,1.918295834,1.459147917,5,0.833333333,0.882136532,2.63600477,2.405639062,2.905639062,3.030639062,38.490225,52.490225,0.601409766,0.726409766,0.969360938,1.719360938,0.512947256,0.366313324,4.586448565,0.92335187,0.996434233,0.293960436,0.06682679,0.660325574,3.301627872,3.046142375,0.304400137,1.307019094,3.32870589,1.281234683,0.229912274,4.449800022,4.789424314,4.984017623,3.788806105,0.673181205,3.159488768,4.632031597,5.972321528,7.763934028,6.1250625,4.791685417,2.604192708,0,0.022222222,-0.4,0.066666667,-0.5,0.6,0,0,-0.356848166,0.212409751,-0.418300567,0.137251482,-0.539214345,1,0.594374478,0,0,0,0.444444444,0.25,0,0,0,0,0,0.088888889,0.083333333,0,0,0.408552224,0.0831,0.0831,0.9408,4.209850527,0.816447698,0,0,0,0.707949034,0.242365138,0,0,0,17.65040852,15.76692,18.95249495,3.185574951,17.65040852,18.95249495,18.95249495,55.55539842,3.185574951,36.60290347,0,37.90498989,33.41732852,3,0.240360036,0.166666667,0,0.442863949,5.117946581,1.023589316,0.579021303,1.723728031,0,2.432534369,3.638034376,2.941176471,5.416100402,0,0,5.420534999,1,-0.539188873,-1,-1.675130871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224287144,0,0,2.618033989,0.381966011,-0.377202854,0,0,0,0,0,1,0,4,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
63,CCCC=C=C,371,5.135,0.333333333,2,2,7,2,0.133333333,2,0,3,18,38,1.5,0.600561204,1.354550158,0.666666667,4,16,4.916387736,0.444444444,0.214285714,0.088888889,0.033333333,0.385416667,0.417638889,1.488055556,2.083333333,0.066044277,12,1.386294361,0,0,0,0,2.197224577,2.079441542,1.945910149,1.185218806,0.5,0.426776695,0.319035594,0.25,0.25,0.577350269,0.102062073,0.699778435,0.299230856,0.19245009,0.12319982,1.584962501,0.918295834,6,1,0.736983135,1.957972216,2.474601753,3.327819531,3.327819531,39.59362804,53.2451125,0.618650438,0.831954883,0.672180469,1.172180469,0.582326535,0,4.321012924,0.971404521,0.997028769,0.353005665,0,0.571201349,2.856006745,3.012809042,0.324354389,1.288879733,3.244845843,1.41057111,0.248149199,4.701428772,4.903473897,5.072623631,3.778622014,0.970100532,3.291652081,4.924804688,4.752929688,5.720703125,5.673828125,4.805664063,3.084960938,0.990234375,-0.189333333,-0.028571429,-0.03030303,-0.075555556,-0.288888889,0.6,0,0.017561807,-0.047365729,-0.051516259,-0.092304115,-0.105200341,1.2,0.748849105,1.909633419,0,0,0.222222222,0.125,0.08,0,0,0,0,0.055555556,0.041666667,0,0,0.366266199,0.0831,0.0831,0.9408,4.101579836,0.875125671,0,0,0,0.610274732,0.204739623,0,0,0,8.825204262,20.83598347,9.476247473,0,13.89426774,15.76692,25.89421068,55.55539842,5.069063478,18.30145174,16.41796321,0,24.59212426,2,0.33341443,0,0,0.346410162,3.16227766,0.632455532,0.507916912,1.513911771,1.450689491,2.561850851,3.816909013,2.509482962,0,0,2.288267128,5.049856007,1,0,-1,-1.732050808,0,0,0,0,0,0,0,0,0,0,-1.450689491,0,0,0,0,0,2.334185153,0.49371274,-0.556286792,0,0,0,0,0,1,0,3,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
64,CC\\C=C/C=C,379,5.135,0.333333333,2,2,7,2,0.133333333,2,0,2,18,36,1.5,0.600561204,1.314162017,0.666666667,4,16,4.883660842,0.444444444,0.214285714,0.088888889,0.033333333,0.396805556,0.511388889,1.342222222,2.083333333,0.067038429,12,1.386294361,0,0,0,0,2.079441542,2.197224577,1.945910149,1.185218806,0.5,0.426776695,0.319035594,0.25,0.25,0.507867787,0.096225045,0.691044062,0.268025725,0.169289262,0.116153904,1.584962501,0.918295834,6,1,0.736983135,1.957972216,2.423794941,3.327819531,3.452819531,38.78071905,55.2451125,0.605948735,0.831954883,0.547180469,1.047180469,0.582326535,0,4.321012924,0.971404521,0.997028769,0.353005665,0,0.587787272,2.938936362,3.012809042,0.323111567,1.279007962,3.178030742,1.465536502,0.244258966,4.387551738,4.580776353,4.952261329,3.767129142,1.001480663,3.255996137,4.581054688,5.744140625,6.432617188,4.4375,4.4375,3.580078125,0.990234375,-0.222222222,0.007407407,-0.093333333,-0.133333333,-0.066666667,0.6,0,-0.200742804,-0.080779944,0.025069638,-0.113091922,-0.04178273,1.25,0.905292479,1.559888579,0,0,0.222222222,0.125,0.08,0,0,0,0,0.055555556,0.041666667,0,0,0.785420776,0.0831,0.0831,0.9408,4.218349441,0.89916498,0,0,0,0.625733475,0.236542103,0,0,0,8.825204262,18.30145174,28.42874242,0,11.359736,15.76692,28.42874242,55.55539842,2.534531739,37.25394668,0,44.19566242,24.59212426,3,0.274490224,0,0,0.346410162,3.16227766,0.632455532,0.471658894,1.423058917,0,1.967797172,2.42535625,0,0,0,0,5.023880521,1,0,-1,-1.732050808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.414213562,0.198062264,-0.414213562,0,0,0,0,0,1,0,5,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
65,CC/C=C/C=C,367,5.135,0.333333333,2,2,7,2,0.133333333,2,0,2,18,36,1.5,0.600561204,1.314162017,0.666666667,4,16,4.883660842,0.444444444,0.214285714,0.088888889,0.033333333,0.396805556,0.511388889,1.342222222,2.083333333,0.067038429,12,1.386294361,0,0,0,0,2.079441542,2.197224577,1.945910149,1.185218806,0.5,0.426776695,0.319035594,0.25,0.25,0.507867787,0.096225045,0.691044062,0.268025725,0.169289262,0.116153904,1.584962501,0.918295834,6,1,0.736983135,1.957972216,2.423794941,3.327819531,3.452819531,38.78071905,55.2451125,0.605948735,0.831954883,0.547180469,1.047180469,0.582326535,0,4.321012924,0.971404521,0.997028769,0.353005665,0,0.587787272,2.938936362,3.012809042,0.323111567,1.279007962,3.178030742,1.465536502,0.244258966,4.387551738,4.580776353,4.952261329,3.767129142,1.001480663,3.255996137,4.581054688,5.744140625,6.432617188,4.4375,4.4375,3.580078125,0.990234375,-0.222222222,0.007407407,-0.093333333,-0.133333333,-0.066666667,0.6,0,-0.200742804,-0.080779944,0.025069638,-0.113091922,-0.04178273,1.25,0.905292479,1.559888579,0,0,0.222222222,0.125,0.08,0,0,0,0,0.055555556,0.041666667,0,0,0.785420776,0.0831,0.0831,0.9408,4.218349441,0.89916498,0,0,0,0.625733475,0.236542103,0,0,0,8.825204262,18.30145174,28.42874242,0,11.359736,15.76692,28.42874242,55.55539842,2.534531739,37.25394668,0,44.19566242,24.59212426,3,0.274490224,0,0,0.346410162,3.16227766,0.632455532,0.471658894,1.423058917,0,1.967797172,2.42535625,0,0,0,0,5.023880521,1,0,-1,-1.732050808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.414213562,0.198062264,-0.414213562,0,0,0,0,0,1,0,5,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
66,C\\C=C/CC=C,378,5.135,0.333333333,2,2,7,2,0.133333333,2,0,2,18,36,1.5,0.600561204,1.281257084,0.666666667,4,16,4.883660842,0.444444444,0.214285714,0.088888889,0.033333333,0.503472222,0.546944444,1.256944444,2.083333333,0.067038429,12,1.386294361,0,0,0,0,2.079441542,1.945910149,1.945910149,1.168187745,0.5,0.426776695,0.319035594,0.25,0.25,0.538451691,0.096225045,0.691044062,0.273353247,0.179483897,0.116153904,1.584962501,0.918295834,6,1,0.736983135,1.957972216,2.251614472,3.155639062,3.452819531,36.02583155,55.2451125,0.562903618,0.788909766,0.547180469,1.047180469,0.582326535,0,4.321012924,0.971404521,0.997028769,0.353005665,0,0.569735192,2.848675959,3.012809042,0.322384576,1.297563002,3.132173711,1.419299814,0.243576151,4.294448268,4.489802746,4.952964182,3.767129142,0.975448034,3.223396487,4.581054688,5.353515625,6.34375,5.158203125,4.526367188,3.25,0.990234375,-0.222222222,-0.076923077,-0.03030303,0.003921569,-0.2,0.6,0,-0.200742804,-0.223769731,-0.03664024,0.095973664,0.056529576,1.25,1.058495822,1.871866295,0,0,0.222222222,0.125,0.08,0,0,0,0,0.055555556,0.041666667,0,0,0.849262664,0.0831,0.0831,0.9408,4.353819234,0.881080323,0,0,0,0.697033643,0.218521815,0,0,0,8.825204262,18.30145174,28.42874242,0,11.359736,15.76692,28.42874242,55.55539842,2.534531739,37.25394668,0,0,24.59212426,2,0.290963653,0,0,0.346410162,3.16227766,0.632455532,0.447213595,1.460112616,0.68,2.225617563,4.495527301,3.981039384,0,0,0.35601399,5.023880521,1,0,-1,-1.732050808,0,0,0,0,0,0,0,0,0,0,-0.68,0,0,0,0,0,2.618033989,0.381966011,-0.481194304,0,0,0,0,0,1,0,5,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
67,C/C=C/CC=C,374,5.135,0.333333333,2,2,7,2,0.133333333,2,0,2,18,36,1.5,0.600561204,1.281257084,0.666666667,4,16,4.883660842,0.444444444,0.214285714,0.088888889,0.033333333,0.503472222,0.546944444,1.256944444,2.083333333,0.067038429,12,1.386294361,0,0,0,0,2.079441542,1.945910149,1.945910149,1.168187745,0.5,0.426776695,0.319035594,0.25,0.25,0.538451691,0.096225045,0.691044062,0.273353247,0.179483897,0.116153904,1.584962501,0.918295834,6,1,0.736983135,1.957972216,2.251614472,3.155639062,3.452819531,36.02583155,55.2451125,0.562903618,0.788909766,0.547180469,1.047180469,0.582326535,0,4.321012924,0.971404521,0.997028769,0.353005665,0,0.569735192,2.848675959,3.012809042,0.322384576,1.297563002,3.132173711,1.419299814,0.243576151,4.294448268,4.489802746,4.952964182,3.767129142,0.975448034,3.223396487,4.581054688,5.353515625,6.34375,5.158203125,4.526367188,3.25,0.990234375,-0.222222222,-0.076923077,-0.03030303,0.003921569,-0.2,0.6,0,-0.200742804,-0.223769731,-0.03664024,0.095973664,0.056529576,1.25,1.058495822,1.871866295,0,0,0.222222222,0.125,0.08,0,0,0,0,0.055555556,0.041666667,0,0,0.849262664,0.0831,0.0831,0.9408,4.353819234,0.881080323,0,0,0,0.697033643,0.218521815,0,0,0,8.825204262,18.30145174,28.42874242,0,11.359736,15.76692,28.42874242,55.55539842,2.534531739,37.25394668,0,0,24.59212426,2,0.290963653,0,0,0.346410162,3.16227766,0.632455532,0.447213595,1.460112616,0.68,2.225617563,4.495527301,3.981039384,0,0,0.35601399,5.023880521,1,0,-1,-1.732050808,0,0,0,0,0,0,0,0,0,0,-0.68,0,0,0,0,0,2.618033989,0.381966011,-0.481194304,0,0,0,0,0,1,0,5,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
68,CCC=C=CC,368,5.135,0.333333333,2,2,7,1,0.066666667,2,0,3,18,40,1.5,0.600561204,1.362033366,0.666666667,4,16,4.916387736,0.444444444,0.214285714,0.088888889,0.033333333,0.412361111,0.447916667,1.083333333,2,0.064232404,12,1.386294361,0,0,0,0,2.302585093,2.397895273,2.197224577,1.23151414,0.5,0.426776695,0.319035594,0.25,0.25,0.488641942,0.11785113,0.726967887,0.266928559,0.162880647,0.11785113,1.584962501,0.918295834,6,1,0.736983135,1.957972216,2.25,3.155639062,3.280639062,36,52.490225,0.5625,0.788909766,0.719360938,1.219360938,0.582326535,0,4.321012924,0.971404521,0.997028769,0.353005665,0,0.636294318,3.181471589,3.012809042,0.322967933,1.276243902,3.294625495,1.401465654,0.245316551,4.475328667,4.678288377,4.892496293,3.697344028,1.026852754,3.182902873,3.921875,5.515625,6.234375,3.75,2.640625,2.671875,1.265625,-0.125333333,0.024,-0.266666667,-0.288888889,-0.04,0.6,0,-0.003921569,-0.044705882,-0.12,-0.397058824,-0.11372549,1.12,1.041176471,0.705882353,0,0,0.222222222,0.125,0.08,0,0,0,0,0.055555556,0.041666667,0,0,0.314762014,0.0831,0.0831,0.9408,4.010003596,0.892088151,0,0,0,0.771898501,0.305465202,0,0,0,17.65040852,2.534531739,18.95249495,0,20.18494026,0,35.37045815,55.55539842,2.534531739,36.60290347,16.41796321,0,17.65040852,2,0.32815141,0,0,0.346410162,3.16227766,0.632455532,0.555033769,1.565863612,1.62981041,2.701621449,4.556130284,3.055931049,0,0,2.722457154,5.147494477,1,0,-1,-1.732050808,0,0,0,0,0,0,0,0.47981041,0,-0.47981041,-1.62981041,0,0,0,0,0,2.260734168,0.285466937,-0.335359004,0,0,0,0,0,0,0,2,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
69,C\\C=C\\C=C\\C,361,5.135,0.333333333,2,2,7,1,0.066666667,2,0,2,18,38,1.5,0.600561204,1.292820323,0.666666667,4,16,4.883660842,0.444444444,0.214285714,0.088888889,0.033333333,0,0,0,2,0.065224801,12,1.386294361,0,0,0,0,2.197224577,2.197224577,2.197224577,1.20919388,0.5,0.426776695,0.319035594,0.25,0.25,0.496011291,0.111111111,0.718233513,0.262891712,0.165337097,0.111111111,1.584962501,0.918295834,1,0.166666667,0.736983135,1.957972216,2.155639062,2.405639062,2.405639062,34.490225,38.490225,0.538909766,0.601409766,1.594360938,1.969360938,0.582326535,0,4.321012924,0.971404521,0.997028769,0.353005665,0,0.61424253,3.07121265,3.012809042,0.320946395,1.293918761,3.208977946,1.372008422,0.241647064,4.208977946,4.414514922,4.798862765,3.684871935,1.001480663,3.147787266,4.296875,5.6875,5.25,4.25,3.25,2.25,1.265625,-0.155555556,-0.066666667,-0.093333333,-0.133333333,-0.2,0.6,0,-0.111111111,-0.155555556,-0.066666667,-0.093333333,-0.133333333,1.166666667,1.166666667,1,0,0,0.222222222,0.125,0.08,0,0,0,0,0.055555556,0.041666667,0,0,0.750207896,0.0831,0.0831,0.9408,4.132606572,0.875455312,0,0,0,0.760215318,0.349486008,0,0,0,17.65040852,0,37.90498989,0,17.65040852,0,37.90498989,55.55539842,0,55.55539842,0,37.90498989,17.65040852,3,0.249071198,0,0,0.346410162,3.16227766,0.632455532,0.489897949,1.545481322,0,1.887615703,2.42535625,0,0,0,0,5.123963979,1,0,-1,-1.732050808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.618033989,0.381966011,-0.302775638,0,0,0,0,0,0,0,4,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
70,C\\C=C/C=C/C,357,5.135,0.333333333,2,2,7,1,0.066666667,2,0,2,18,38,1.5,0.600561204,1.292820323,0.666666667,4,16,4.883660842,0.444444444,0.214285714,0.088888889,0.033333333,0,0,0,2,0.065224801,12,1.386294361,0,0,0,0,2.197224577,2.197224577,2.197224577,1.20919388,0.5,0.426776695,0.319035594,0.25,0.25,0.496011291,0.111111111,0.718233513,0.262891712,0.165337097,0.111111111,1.584962501,0.918295834,1,0.166666667,0.736983135,1.957972216,2.155639062,2.405639062,2.405639062,34.490225,38.490225,0.538909766,0.601409766,1.594360938,1.969360938,0.582326535,0,4.321012924,0.971404521,0.997028769,0.353005665,0,0.61424253,3.07121265,3.012809042,0.320946395,1.293918761,3.208977946,1.372008422,0.241647064,4.208977946,4.414514922,4.798862765,3.684871935,1.001480663,3.147787266,4.296875,5.6875,5.25,4.25,3.25,2.25,1.265625,-0.155555556,-0.066666667,-0.093333333,-0.133333333,-0.2,0.6,0,-0.111111111,-0.155555556,-0.066666667,-0.093333333,-0.133333333,1.166666667,1.166666667,1,0,0,0.222222222,0.125,0.08,0,0,0,0,0.055555556,0.041666667,0,0,0.750207896,0.0831,0.0831,0.9408,4.132606572,0.875455312,0,0,0,0.760215318,0.349486008,0,0,0,17.65040852,0,37.90498989,0,17.65040852,0,37.90498989,55.55539842,0,55.55539842,0,37.90498989,17.65040852,3,0.249071198,0,0,0.346410162,3.16227766,0.632455532,0.489897949,1.545481322,0,1.887615703,2.42535625,0,0,0,0,5.123963979,1,0,-1,-1.732050808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.618033989,0.381966011,-0.302775638,0,0,0,0,0,0,0,4,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
71,C\\C=C/C=C\\C,357,5.135,0.333333333,2,2,7,1,0.066666667,2,0,2,18,38,1.5,0.600561204,1.292820323,0.666666667,4,16,4.883660842,0.444444444,0.214285714,0.088888889,0.033333333,0,0,0,2,0.065224801,12,1.386294361,0,0,0,0,2.197224577,2.197224577,2.197224577,1.20919388,0.5,0.426776695,0.319035594,0.25,0.25,0.496011291,0.111111111,0.718233513,0.262891712,0.165337097,0.111111111,1.584962501,0.918295834,1,0.166666667,0.736983135,1.957972216,2.155639062,2.405639062,2.405639062,34.490225,38.490225,0.538909766,0.601409766,1.594360938,1.969360938,0.582326535,0,4.321012924,0.971404521,0.997028769,0.353005665,0,0.61424253,3.07121265,3.012809042,0.320946395,1.293918761,3.208977946,1.372008422,0.241647064,4.208977946,4.414514922,4.798862765,3.684871935,1.001480663,3.147787266,4.296875,5.6875,5.25,4.25,3.25,2.25,1.265625,-0.155555556,-0.066666667,-0.093333333,-0.133333333,-0.2,0.6,0,-0.111111111,-0.155555556,-0.066666667,-0.093333333,-0.133333333,1.166666667,1.166666667,1,0,0,0.222222222,0.125,0.08,0,0,0,0,0.055555556,0.041666667,0,0,0.750207896,0.0831,0.0831,0.9408,4.132606572,0.875455312,0,0,0,0.760215318,0.349486008,0,0,0,17.65040852,0,37.90498989,0,17.65040852,0,37.90498989,55.55539842,0,55.55539842,0,37.90498989,17.65040852,3,0.249071198,0,0,0.346410162,3.16227766,0.632455532,0.489897949,1.545481322,0,1.887615703,2.42535625,0,0,0,0,5.123963979,1,0,-1,-1.732050808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.618033989,0.381966011,-0.302775638,0,0,0,0,0,0,0,4,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
72,CCC(=C=C)C,366,5.135,0.333333333,3,2,7,1,0.066666667,2,0,3,20,42,1.384615385,0.634373395,1.298528137,1,3.166666667,20,2.519480519,0.511111111,0.280952381,0.047619048,0,0.435185185,0.469398148,1.724537037,2.111111111,0.067667708,14,1.609437912,0,0,0,0,2.397895273,2.48490665,1.609437912,1.185218806,0.288675135,0.384333659,0.348461713,0.288675135,0,0.832106781,0,0.73570226,0.262132034,0.208026695,0.125,1.918295834,1.459147917,6,1,0.954772093,3.135157771,2.375,3.155639062,2.905639062,38,50.490225,0.59375,0.788909766,1.094360938,1.844360938,0.574914957,0.125467544,4.609916671,0.936020137,0.994169106,0.352559179,0.005079478,0.703502023,3.517510114,3.046142375,0.307609002,1.275093143,3.407778058,1.420606422,0.234018302,4.722714891,5.144671195,5.094650212,3.800053908,0.441400552,3.196586184,5.048662847,4.715420139,6.437569792,8.631968056,5.763929861,1.041677083,0,0.045333333,-0.189333333,-0.509333333,0.266666667,0.6,0,0,-0.111704383,0.071351591,-0.030998871,-0.487927834,0.090092549,0.96,0.62567939,0,0,0,0.666666667,0.125,0,0,0,0,0,0.133333333,0.03125,0,0,0.0831,0.0831,0.0831,0.9408,4.062134363,1.017293038,0,0,0,0.656488019,0.200246055,0.05742309,0,0,17.65040852,18.30145174,0,3.185574951,20.18494026,18.95249495,16.41796321,55.55539842,5.72010669,17.65040852,16.41796321,0,33.41732852,2,0.314804098,0.166666667,0,0.460555128,5.653311931,1.130662386,0.641080972,1.619936481,1.932733657,3.163773139,4.254819878,2.964662026,5.733341277,1.432834377,3.043768173,5.455321115,0.618033989,0,-1.302775638,-1.618033989,0,0,0,0,0,0,0,0.299718968,0,-0.68,-1.552452625,0,0,0.381966011,0,0,2.173157997,0.212410839,-0.450296206,0,0,0,0,0,1,0,2,1,1,1,0.832163831,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
73,CC(C)C=C=C,359,5.135,0.333333333,3,2,7,1,0.066666667,2,0,3,20,40,1.384615385,0.634373395,1.278157438,1,3.333333333,16,4.916387736,0.502777778,0.201659452,0.077922078,0,0.733796296,0.420277778,1.606481481,2.138888889,0.068663268,14,1.386294361,0,0,0,0,2.302585093,2.197224577,2.197224577,1.185218806,0.577350269,0.436504397,0.288675135,0.288675135,0,0.451184464,0,0.726967887,0.32296155,0.150394821,0.11785113,1.918295834,1.459147917,5,0.833333333,0.882136532,2.63600477,2.349601753,2.780639062,2.530639062,37.59362804,44.490225,0.587400438,0.695159766,1.469360938,2.219360938,0.512947256,0.366313324,4.586448565,0.92335187,0.996434233,0.293960436,0.06682679,0.657629917,3.288149586,3.046142375,0.305435669,1.308400763,3.312519813,1.284031471,0.232498329,4.710303492,5.081387351,5.106583273,3.8166875,0.617963194,3.301793559,5.559856814,5.652355251,7.698602865,8.404291406,5.374112847,2.188780729,0,-0.018666667,-0.314285714,0.161904762,-0.733333333,0.6,0,0,-0.144888626,0.122549874,-0.238253101,0.138546873,-0.961193031,1.04,0.600157478,0,0,0,0.444444444,0.25,0,0,0,0,0,0.088888889,0.083333333,0,0,0.363635243,0.0831,0.0831,0.9408,4.152264752,0.933846257,0,0,0,0.469096288,0.344180046,0,0,0,17.65040852,15.76692,9.476247473,0,17.65040852,15.76692,25.89421068,59.3115392,0,27.126656,16.41796321,0,33.41732852,2,0.313867013,0.166666667,0,0.442863949,5.117946581,1.023589316,0.546410162,1.717441448,1.450689491,2.782488817,5.029587138,5.110899379,5.416100402,0,2.288267128,5.327876169,1,-0.539188873,-1,-1.675130871,0,0,0,0,0,0,0,0,0,0,-1.450689491,0,0,0.224287144,0,0,2.679643186,0,-0.362339833,0,0,0,0,1,1,0,3,1,1,1,0.814506621,1,0.666666667,0.833333333,0.7,0.5,0.814285714,1
